Date,Year,Day_of_Week,Week_of_Year,Month,Month_Name,Period_Label,Resident_Population,Daily_Visitors_Overnight,Daily_Visitors_Day_Tripper,Daily_Visitors_Total,Access_Fee_Active,Access_Fee_EUR,Access_Fee_USD,Fee_Tier,Acqua_Alta_Flag,Major_Event_Flag,Major_Event_Name,CPI,Data_Source,Derivation_Method,Notes
2025-04-01,2025,Tuesday,14,4,April,2025_actual,47625,39030,32997,72027,N,,,,N,N,,138.2,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-04-02,2025,Wednesday,14,4,April,2025_actual,47625,39440,33730,73170,N,,,,N,N,,140.4,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-04-03,2025,Thursday,14,4,April,2025_actual,47625,40673,35930,76603,N,,,,N,N,,147.0,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-04-04,2025,Friday,14,4,April,2025_actual,47625,43138,40329,83467,N,,,,N,N,,160.2,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-04-05,2025,Saturday,14,4,April,2025_actual,47625,45192,43996,89188,N,,,,N,N,,171.2,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-04-06,2025,Sunday,14,4,April,2025_actual,47625,42316,38863,81179,N,,,,N,N,,155.8,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-04-07,2025,Monday,15,4,April,2025_actual,47625,39440,33730,73170,N,,,,N,N,,140.4,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-04-08,2025,Tuesday,15,4,April,2025_actual,47625,39030,32997,72027,N,,,,N,N,,138.2,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-04-09,2025,Wednesday,15,4,April,2025_actual,47625,39440,33730,73170,N,,,,N,N,,140.4,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-04-10,2025,Thursday,15,4,April,2025_actual,47625,40673,35930,76603,N,,,,N,N,,147.0,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-04-11,2025,Friday,15,4,April,2025_actual,47625,43138,40329,83467,N,,,,N,N,,160.2,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-04-12,2025,Saturday,15,4,April,2025_actual,47625,45192,43996,89188,N,,,,N,N,,171.2,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-04-13,2025,Sunday,15,4,April,2025_actual,47625,42316,38863,81179,N,,,,N,N,,155.8,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-04-14,2025,Monday,16,4,April,2025_actual,47625,39440,33730,73170,N,,,,N,N,,140.4,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-04-15,2025,Tuesday,16,4,April,2025_actual,47625,39030,32997,72027,N,,,,N,N,,138.2,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-04-16,2025,Wednesday,16,4,April,2025_actual,47625,39440,33730,73170,N,,,,N,N,,140.4,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-04-17,2025,Thursday,16,4,April,2025_actual,47625,40673,35930,76603,N,,,,N,N,,147.0,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-04-18,2025,Friday,16,4,April,2025_actual,47625,43138,38716,81854,Y,5.00,5.81,tiered,N,Y,Easter,157.1,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",EUR5 advance / EUR10 last-minute
2025-04-19,2025,Saturday,16,4,April,2025_actual,47625,45192,42236,87428,Y,5.00,5.81,tiered,N,Y,Easter,167.8,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",EUR5 advance / EUR10 last-minute
2025-04-20,2025,Sunday,16,4,April,2025_actual,47625,42316,37308,79624,Y,5.00,5.81,tiered,N,Y,Easter,152.8,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",EUR5 advance / EUR10 last-minute
2025-04-21,2025,Monday,17,4,April,2025_actual,47625,39440,32381,71821,Y,5.00,5.81,tiered,N,Y,Easter,137.8,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",EUR5 advance / EUR10 last-minute
2025-04-22,2025,Tuesday,17,4,April,2025_actual,47625,39030,31677,70707,Y,5.00,5.81,tiered,N,Y,Easter,135.7,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",EUR5 advance / EUR10 last-minute
2025-04-23,2025,Wednesday,17,4,April,2025_actual,47625,39440,32381,71821,Y,5.00,5.81,tiered,N,N,,137.8,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",EUR5 advance / EUR10 last-minute
2025-04-24,2025,Thursday,17,4,April,2025_actual,47625,40673,34493,75166,Y,5.00,5.81,tiered,N,N,,144.2,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",EUR5 advance / EUR10 last-minute
2025-04-25,2025,Friday,17,4,April,2025_actual,47625,43138,38716,81854,Y,5.00,5.81,tiered,N,N,,157.1,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",EUR5 advance / EUR10 last-minute
2025-04-26,2025,Saturday,17,4,April,2025_actual,47625,45192,42236,87428,Y,5.00,5.81,tiered,N,N,,167.8,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",EUR5 advance / EUR10 last-minute
2025-04-27,2025,Sunday,17,4,April,2025_actual,47625,42316,37308,79624,Y,5.00,5.81,tiered,N,N,,152.8,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",EUR5 advance / EUR10 last-minute
2025-04-28,2025,Monday,18,4,April,2025_actual,47625,39440,32381,71821,Y,5.00,5.81,tiered,N,N,,137.8,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",EUR5 advance / EUR10 last-minute
2025-04-29,2025,Tuesday,18,4,April,2025_actual,47625,39030,31677,70707,Y,5.00,5.81,tiered,N,N,,135.7,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",EUR5 advance / EUR10 last-minute
2025-04-30,2025,Wednesday,18,4,April,2025_actual,47625,39440,32381,71821,Y,5.00,5.81,tiered,N,N,,137.8,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",EUR5 advance / EUR10 last-minute
2025-05-01,2025,Thursday,18,5,May,2025_actual,47625,48068,40764,88832,Y,5.00,5.81,tiered,N,Y,Venice Biennale (season),170.5,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",EUR5 advance / EUR10 last-minute
2025-05-02,2025,Friday,18,5,May,2025_actual,47625,50981,45755,96736,Y,5.00,5.81,tiered,N,N,,185.6,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",EUR5 advance / EUR10 last-minute
2025-05-03,2025,Saturday,18,5,May,2025_actual,47625,53409,49915,103324,Y,5.00,5.81,tiered,N,N,,198.3,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",EUR5 advance / EUR10 last-minute
2025-05-04,2025,Sunday,18,5,May,2025_actual,47625,50010,44092,94102,Y,5.00,5.81,tiered,N,N,,180.6,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",EUR5 advance / EUR10 last-minute
2025-05-05,2025,Monday,19,5,May,2025_actual,47625,46611,39863,86474,N,,,,N,N,,165.9,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-05-06,2025,Tuesday,19,5,May,2025_actual,47625,46126,38996,85122,N,,,,N,N,,163.3,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-05-07,2025,Wednesday,19,5,May,2025_actual,47625,46611,39863,86474,N,,,,N,N,,165.9,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-05-08,2025,Thursday,19,5,May,2025_actual,47625,48068,42462,90530,N,,,,N,N,,173.7,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-05-09,2025,Friday,19,5,May,2025_actual,47625,50981,45755,96736,Y,5.00,5.81,tiered,N,N,,185.6,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",EUR5 advance / EUR10 last-minute
2025-05-10,2025,Saturday,19,5,May,2025_actual,47625,53409,49915,103324,Y,5.00,5.81,tiered,N,N,,198.3,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",EUR5 advance / EUR10 last-minute
2025-05-11,2025,Sunday,19,5,May,2025_actual,47625,50010,44092,94102,Y,5.00,5.81,tiered,N,N,,180.6,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",EUR5 advance / EUR10 last-minute
2025-05-12,2025,Monday,20,5,May,2025_actual,47625,46611,39863,86474,N,,,,N,N,,165.9,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-05-13,2025,Tuesday,20,5,May,2025_actual,47625,46126,38996,85122,N,,,,N,N,,163.3,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-05-14,2025,Wednesday,20,5,May,2025_actual,47625,46611,39863,86474,N,,,,N,N,,165.9,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-05-15,2025,Thursday,20,5,May,2025_actual,47625,48068,42462,90530,N,,,,N,N,,173.7,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2025-05-16,2025,Friday,20,5,May,2025_actual,47625,50981,45755,96736,Y,5.00,5.81,tiered,N,N,,185.6,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",EUR5 advance / EUR10 last-minute
